,Country,Variable of Greenhouse gas,Year,PowerCode,Carbon dioxide_value,Methane_Value,Nitrous oxide_Value,Variable of Ambient Particulate Matter,Particulates (PM2.5) _Value
1014,Russia,Total  emissions excluding LULUCF,1996,Thousands,1586172.896,321184.037,82663.135,NA,NA
1015,Russia,Total  emissions excluding LULUCF,1997,Thousands,1481618.77,308316.832,79895.805,NA,NA
1016,Russia,Total  emissions excluding LULUCF,1998,Thousands,1464542.998,297469.507,72638.824,NA,NA
1017,Russia,Total  emissions excluding LULUCF,1999,Thousands,1493155.061,299639.375,71751.818,NA,NA
1018,Russia,Total  emissions excluding LULUCF,2000,Thousands,1478184.753,303297.219,73500.14,NA,NA
1019,Russia,Total  emissions excluding LULUCF,2001,Thousands,1514713.521,303014.994,73060.384,NA,NA
1020,Russia,Total  emissions excluding LULUCF,2002,Thousands,1505520.171,299545.745,72964.239,NA,NA
1021,Russia,Total  emissions excluding LULUCF,2003,Thousands,1535293.112,308075.054,71235.942,NA,NA
1022,Russia,Total  emissions excluding LULUCF,2004,Thousands,1541753.926,309975.385,71167.668,NA,NA
1023,Russia,Total  emissions excluding LULUCF,2005,Thousands,1559082.76,308674.638,70851.644,NA,NA
1024,Russia,Total  emissions excluding LULUCF,2006,Thousands,1618246.151,310541.197,70959.61,NA,NA
1025,Russia,Total  emissions excluding LULUCF,2007,Thousands,1618586.183,309943.421,72627.847,NA,NA
1026,Russia,Total  emissions excluding LULUCF,2008,Thousands,1646969.024,308022.198,75182.989,NA,NA
1027,Russia,Total  emissions excluding LULUCF,2009,Thousands,1539305.658,287600.667,74925.767,NA,NA
1028,Russia,Total  emissions excluding LULUCF,2010,Thousands,1626187.553,295610.17,72078.101,NA,NA
1029,Russia,Total  emissions excluding LULUCF,2011,Thousands,1679278.427,298166.278,76162.681,NA,NA
1030,Russia,Total  emissions excluding LULUCF,2012,Thousands,1694576.422,299108.127,73532.397,NA,NA
1031,Russia,Total  emissions excluding LULUCF,2013,Thousands,1632716.418,295509.981,75233.648,NA,NA
1032,Russia,Total  emissions excluding LULUCF,2014,Thousands,1631662.227,292332.121,76121.556,NA,NA
1033,Russia,Total  emissions excluding LULUCF,2015,Thousands,1629713.151,289560.002,77737.5,NA,NA
1034,Russia,Total  emissions excluding LULUCF,2016,Thousands,1624756.335,289074.01,81400.287,NA,NA
1035,Russia,Total  emissions excluding LULUCF,2017,Thousands,1654154.022,295204.84,82659.467,NA,NA
1036,Russia,Total  emissions excluding LULUCF,2018,Thousands,1700452.84,304781.836,82111.432,NA,NA
1037,Russia,Total  emissions excluding LULUCF,2019,Thousands,1692363.414,307776.538,83933.265,NA,NA
1038,Russia,Total  emissions excluding LULUCF,2020,Thousands,1624221.431,299203.497,86180.188,NA,NA
1039,Slovenia,Total  emissions excluding LULUCF,1990,Thousands,15094.849,2530.13,756.455,NA,NA
1040,Slovenia,Total  emissions excluding LULUCF,1991,Thousands,13974.238,2434.611,698.885,NA,NA
1041,Slovenia,Total  emissions excluding LULUCF,1992,Thousands,13883.42,2451.283,763.744,NA,NA
1042,Slovenia,Total  emissions excluding LULUCF,1993,Thousands,14247.177,2341.73,724.609,NA,NA
1043,Slovenia,Total  emissions excluding LULUCF,1994,Thousands,14636.503,2335.846,759.68,NA,NA
1044,Slovenia,Total  emissions excluding LULUCF,1995,Thousands,15354.18,2364.594,791.238,NA,NA
1045,Slovenia,Total  emissions excluding LULUCF,1996,Thousands,15999.325,2323.121,794.744,NA,NA
1046,Slovenia,Total  emissions excluding LULUCF,1997,Thousands,16506.85,2340.233,803.491,NA,NA
1047,Slovenia,Total  emissions excluding LULUCF,1998,Thousands,16038.877,2393.695,813.494,NA,NA
1048,Slovenia,Total  emissions excluding LULUCF,1999,Thousands,15412.35,2398.219,817.884,NA,NA
1049,Slovenia,Total  emissions excluding LULUCF,2000,Thousands,15053.69,2491.383,845.895,Total man-made emissions,14.258
1050,Slovenia,Total  emissions excluding LULUCF,2001,Thousands,16302.567,2496.947,847.603,Total man-made emissions,16.418
1051,Slovenia,Total  emissions excluding LULUCF,2002,Thousands,16564.489,2523.499,809.239,Total man-made emissions,14.131
1052,Slovenia,Total  emissions excluding LULUCF,2003,Thousands,16271.331,2491.326,781.182,Total man-made emissions,14.658
1053,Slovenia,Total  emissions excluding LULUCF,2004,Thousands,16704.502,2457.485,760.299,Total man-made emissions,14.378
1054,Slovenia,Total  emissions excluding LULUCF,2005,Thousands,16932.322,2458.054,766.675,Total man-made emissions,16.472
1055,Slovenia,Total  emissions excluding LULUCF,2006,Thousands,17178.324,2386.588,776.818,Total man-made emissions,14.822
1056,Slovenia,Total  emissions excluding LULUCF,2007,Thousands,17342.812,2405.8,785.504,Total man-made emissions,16.233
1057,Slovenia,Total  emissions excluding LULUCF,2008,Thousands,18278.409,2290.678,745.51,Total man-made emissions,15.983
1058,Slovenia,Total  emissions excluding LULUCF,2009,Thousands,16204.024,2200.783,736.936,Total man-made emissions,14.428
1059,Slovenia,Total  emissions excluding LULUCF,2010,Thousands,16459.522,2169.945,728.92,Total man-made emissions,14.883
1060,Slovenia,Total  emissions excluding LULUCF,2011,Thousands,16358.579,2161.669,739.166,Total man-made emissions,14.297
1061,Slovenia,Total  emissions excluding LULUCF,2012,Thousands,15760.511,2111.324,742.545,Total man-made emissions,13.738
1062,Slovenia,Total  emissions excluding LULUCF,2013,Thousands,15133.322,2053.247,715.268,Total man-made emissions,13.842
1063,Slovenia,Total  emissions excluding LULUCF,2014,Thousands,13568.17,1954.027,724.476,Total man-made emissions,11.977
1064,Slovenia,Total  emissions excluding LULUCF,2015,Thousands,13653.307,2014.692,748.776,Total man-made emissions,12.86
1065,Slovenia,Total  emissions excluding LULUCF,2016,Thousands,14464.584,2049.134,755.132,Total man-made emissions,12.942
1066,Slovenia,Total  emissions excluding LULUCF,2017,Thousands,14622.025,2002.038,730.81,Total man-made emissions,12.196
1067,Slovenia,Total  emissions excluding LULUCF,2018,Thousands,14526.712,1935.531,740.099,Total man-made emissions,11.086
1068,Slovenia,Total  emissions excluding LULUCF,2019,Thousands,14048.142,1922.688,778.897,Total man-made emissions,10.567
1069,Slovenia,Total  emissions excluding LULUCF,2020,Thousands,12866.237,1893.625,771.007,Total man-made emissions,10.03
1070,Latvia,Total  emissions excluding LULUCF,1990,Thousands,19661.396,3623.784,2583.071,Total man-made emissions,26.878
1071,Latvia,Total  emissions excluding LULUCF,1991,Thousands,17919.401,3576.291,2476.843,Total man-made emissions,29.593
1072,Latvia,Total  emissions excluding LULUCF,1992,Thousands,14193.356,3083.887,1922.637,Total man-made emissions,27.118
1073,Latvia,Total  emissions excluding LULUCF,1993,Thousands,11921.497,2362.707,1498.76,Total man-made emissions,28.591
1074,Latvia,Total  emissions excluding LULUCF,1994,Thousands,10370.008,2190.975,1270.503,Total man-made emissions,28.14
1075,Latvia,Total  emissions excluding LULUCF,1995,Thousands,9133.782,2179.949,1117.443,Total man-made emissions,30.123
1076,Latvia,Total  emissions excluding LULUCF,1996,Thousands,9211.501,2143.197,1118.76,Total man-made emissions,31.271
1077,Latvia,Total  emissions excluding LULUCF,1997,Thousands,8679.764,2108.404,1121.879,Total man-made emissions,31.173
1078,Latvia,Total  emissions excluding LULUCF,1998,Thousands,8305.879,2021.596,1075.44,Total man-made emissions,31.479
1079,Latvia,Total  emissions excluding LULUCF,1999,Thousands,7717.713,1887.591,1012.634,Total man-made emissions,32.419
1080,Latvia,Total  emissions excluding LULUCF,2000,Thousands,7081.469,1885.832,1026.992,Total man-made emissions,29.961
1081,Latvia,Total  emissions excluding LULUCF,2001,Thousands,7496.323,1971.507,1104.849,Total man-made emissions,29.699
1082,Latvia,Total  emissions excluding LULUCF,2002,Thousands,7520.245,1944.967,1068.654,Total man-made emissions,29.418
1083,Latvia,Total  emissions excluding LULUCF,2003,Thousands,7725.858,1856.572,1115.609,Total man-made emissions,30.765
1084,Latvia,Total  emissions excluding LULUCF,2004,Thousands,7730.934,1823.926,1100.806,Total man-made emissions,31.931
1085,Latvia,Total  emissions excluding LULUCF,2005,Thousands,7810.471,1870.144,1138.282,Total man-made emissions,27.869
1086,Latvia,Total  emissions excluding LULUCF,2006,Thousands,8309.829,1823.41,1139.439,Total man-made emissions,27.202
1087,Latvia,Total  emissions excluding LULUCF,2007,Thousands,8637.101,1868.534,1189.913,Total man-made emissions,26.511
1088,Latvia,Total  emissions excluding LULUCF,2008,Thousands,8197.894,1855.331,1166.618,Total man-made emissions,25.531
1089,Latvia,Total  emissions excluding LULUCF,2009,Thousands,7456.006,1872.325,1191,Total man-made emissions,27.25
1090,Latvia,Total  emissions excluding LULUCF,2010,Thousands,8554.094,1805.888,1220.542,Total man-made emissions,21.203
1091,Latvia,Total  emissions excluding LULUCF,2011,Thousands,7810.795,1755.172,1221.387,Total man-made emissions,21.522
1092,Latvia,Total  emissions excluding LULUCF,2012,Thousands,7519.41,1798.838,1288.453,Total man-made emissions,21.794
1093,Latvia,Total  emissions excluding LULUCF,2013,Thousands,7368.437,1821.782,1314.002,Total man-made emissions,19.905
1094,Latvia,Total  emissions excluding LULUCF,2014,Thousands,7171.961,1868.478,1355.133,Total man-made emissions,19.437
1095,Latvia,Total  emissions excluding LULUCF,2015,Thousands,7262.099,1772.689,1403.931,Total man-made emissions,16.806
1096,Latvia,Total  emissions excluding LULUCF,2016,Thousands,7210.325,1795.901,1402.177,Total man-made emissions,16.865
1097,Latvia,Total  emissions excluding LULUCF,2017,Thousands,7214.946,1826.733,1413.405,Total man-made emissions,18.616
1098,Latvia,Total  emissions excluding LULUCF,2018,Thousands,7859.363,1742.296,1359.748,Total man-made emissions,19.315
1099,Latvia,Total  emissions excluding LULUCF,2019,Thousands,7648.673,1743.027,1442.995,Total man-made emissions,18.416
1100,Latvia,Total  emissions excluding LULUCF,2020,Thousands,6994.113,1718.059,1473.606,Total man-made emissions,16.783
1101,Lithuania,Total  emissions excluding LULUCF,1990,Thousands,35767.734,6945.492,5147.67,Total man-made emissions,15.015
1102,Lithuania,Total  emissions excluding LULUCF,1991,Thousands,37849.997,6736.551,5257.396,Total man-made emissions,15.927
1103,Lithuania,Total  emissions excluding LULUCF,1992,Thousands,21201.457,5875.014,3588.07,Total man-made emissions,9.092
1104,Lithuania,Total  emissions excluding LULUCF,1993,Thousands,16353.746,5132.546,3100.361,Total man-made emissions,8.947
1105,Lithuania,Total  emissions excluding LULUCF,1994,Thousands,15801.144,4652.209,2766.482,Total man-made emissions,8.097
1106,Lithuania,Total  emissions excluding LULUCF,1995,Thousands,15091.554,4401.167,2734.373,Total man-made emissions,7.354
1107,Lithuania,Total  emissions excluding LULUCF,1996,Thousands,15773.444,4321.934,3173.332,Total man-made emissions,7.644
1108,Lithuania,Total  emissions excluding LULUCF,1997,Thousands,15196.349,4348.314,3285.941,Total man-made emissions,7.719
1109,Lithuania,Total  emissions excluding LULUCF,1998,Thousands,16030.578,4229.223,3530.319,Total man-made emissions,7.841
1110,Lithuania,Total  emissions excluding LULUCF,1999,Thousands,13482.975,3993.461,3492.84,Total man-made emissions,7.29
1111,Lithuania,Total  emissions excluding LULUCF,2000,Thousands,11876.4,3842.694,3699.185,Total man-made emissions,6.823
1112,Lithuania,Total  emissions excluding LULUCF,2001,Thousands,12627.074,3759.565,3827.584,Total man-made emissions,7.074
1113,Lithuania,Total  emissions excluding LULUCF,2002,Thousands,12699.16,3820.704,4065.81,Total man-made emissions,7.323
1114,Lithuania,Total  emissions excluding LULUCF,2003,Thousands,12692.601,3878.859,4168.658,Total man-made emissions,7.21
1115,Lithuania,Total  emissions excluding LULUCF,2004,Thousands,13287.306,3892.756,4359.606,Total man-made emissions,7.246
1116,Lithuania,Total  emissions excluding LULUCF,2005,Thousands,14117.414,3885.795,4620.414,Total man-made emissions,8.211
1117,Lithuania,Total  emissions excluding LULUCF,2006,Thousands,14434.081,3884.328,4565.424,Total man-made emissions,8.528
1118,Lithuania,Total  emissions excluding LULUCF,2007,Thousands,15824.054,3846.408,5356.643,Total man-made emissions,8.441
1119,Lithuania,Total  emissions excluding LULUCF,2008,Thousands,15204.23,3714.381,5089.48,Total man-made emissions,8.42
1120,Lithuania,Total  emissions excluding LULUCF,2009,Thousands,13043.233,3630.173,3021.09,Total man-made emissions,7.84
1121,Lithuania,Total  emissions excluding LULUCF,2010,Thousands,13946.613,3605.061,2936.28,Total man-made emissions,8.039
1122,Lithuania,Total  emissions excluding LULUCF,2011,Thousands,14292.825,3451.097,3288.42,Total man-made emissions,7.922
1123,Lithuania,Total  emissions excluding LULUCF,2012,Thousands,14349.487,3460.281,3102.701,Total man-made emissions,8.03
1124,Lithuania,Total  emissions excluding LULUCF,2013,Thousands,13355.973,3393.415,2864.505,Total man-made emissions,7.921
1125,Lithuania,Total  emissions excluding LULUCF,2014,Thousands,13108.084,3401.69,3019.184,Total man-made emissions,7.644
1126,Lithuania,Total  emissions excluding LULUCF,2015,Thousands,13319.679,3371.057,3041.633,Total man-made emissions,7.488
1127,Lithuania,Total  emissions excluding LULUCF,2016,Thousands,13351.177,3271.797,2984.837,Total man-made emissions,7.424
1128,Lithuania,Total  emissions excluding LULUCF,2017,Thousands,13571.834,3208.064,3035.057,Total man-made emissions,7.439
1129,Lithuania,Total  emissions excluding LULUCF,2018,Thousands,13691.349,3013.327,2894.608,Total man-made emissions,7.541
1130,Lithuania,Total  emissions excluding LULUCF,2019,Thousands,13923.306,2956.642,2941.706,Total man-made emissions,7.017
1131,Lithuania,Total  emissions excluding LULUCF,2020,Thousands,13653.155,2863.687,3147.86,Total man-made emissions,6.508
1132,Brazil,Total  emissions excluding LULUCF,1990,Thousands,213555,231672,103561.7,NA,NA
1133,Brazil,Total  emissions excluding LULUCF,1991,Thousands,224675,238786.8,106841.5,NA,NA
1134,Brazil,Total  emissions excluding LULUCF,1992,Thousands,226821,243009.9,109231.6,NA,NA
1135,Brazil,Total  emissions excluding LULUCF,1993,Thousands,235656,244185.9,111451.2,NA,NA
1136,Brazil,Total  emissions excluding LULUCF,1994,Thousands,245011,249057.9,115223.9,NA,NA
1137,Brazil,Total  emissions excluding LULUCF,1995,Thousands,263283,253709.4,117412.5,NA,NA
1138,Brazil,Total  emissions excluding LULUCF,1996,Thousands,282440,247760.1,109901.2,NA,NA
1139,Brazil,Total  emissions excluding LULUCF,1997,Thousands,299443,252327.6,113063.2,NA,NA
1140,Brazil,Total  emissions excluding LULUCF,1998,Thousands,310259,255213,117889.9,NA,NA
1141,Brazil,Total  emissions excluding LULUCF,1999,Thousands,320522,260093.4,118875.7,NA,NA
1142,Brazil,Total  emissions excluding LULUCF,2000,Thousands,331466,267296.4,124272.8,NA,NA
1143,Brazil,Total  emissions excluding LULUCF,2001,Thousands,338212,276872.4,126777.6,NA,NA
1144,Brazil,Total  emissions excluding LULUCF,2002,Thousands,337959,286868.4,133430.2,NA,NA
1145,Brazil,Total  emissions excluding LULUCF,2003,Thousands,333001,300052.2,142724,NA,NA
1146,Brazil,Total  emissions excluding LULUCF,2004,Thousands,349853,312994.5,149472.7,NA,NA
1147,Brazil,Total  emissions excluding LULUCF,2005,Thousands,356897,319485.6,149956.3,NA,NA
1148,Brazil,Total  emissions excluding LULUCF,2006,Thousands,361457,318807.3,152076.7,NA,NA
1149,Brazil,Total  emissions excluding LULUCF,2007,Thousands,380822,307488.3,149624.6,NA,NA
1150,Brazil,Total  emissions excluding LULUCF,2008,Thousands,402090,313441.8,150731.3,NA,NA
1151,Brazil,Total  emissions excluding LULUCF,2009,Thousands,381380,319019.4,151766.7,NA,NA
1152,Brazil,Total  emissions excluding LULUCF,2010,Thousands,429845,325355.1,158313.9,NA,NA
1153,Brazil,Total  emissions excluding LULUCF,2011,Thousands,449665,332031,165378.8,NA,NA
1154,Brazil,Total  emissions excluding LULUCF,2012,Thousands,483346,330040.2,164734,NA,NA
1155,Brazil,Total  emissions excluding LULUCF,2013,Thousands,516845,336669.9,168965.5,NA,NA
